"","Date","CharacterName","CharacterName1","CharacterName2","CharacterName3","Smiley","Rarity","MaxHP","Power","Damage_Range","Type","Target","L1","L2","L3","L4","L5","MAX","PowerName","AP","Color","Use","L1.AP","L2.AP","L3.AP","L4.AP","L5.AP","MAX.AP","Tile_Convert_Active_Color","Tile_Convert_Source","Tile_Convert_Color","Tile_Charged_Color","Match_Proc","CD_Present_Proc","CD_Resolve_Proc","Damage_Taken_Proc","Ability_Use_Proc","Direct_Damage","Possible_Damage","Conditional_Damage","Defensive","Offensive","Team_Damage","Cheap","Moderately_Cheap","Moderately_Expensive","Expensive","Healing","Stun","Shake","Swap","Backfire","Convert_Tile_Color","Improve_Special_Tile","Manipulate_CD","Add_Strike_Tile","Add_Attack_Tile","Add_Protect_Tile","Add_Charged_Tile","Add_Critical_Tile","Add_Trap_Tile","Add_CD_Tile","Add_2_Turn_CD_Tile","Add_Web_Tile","Add_Locked_Tile","Add_Invis_Tile","Add_Special_Tile","Remove_Special_Tile","Steal_Special_Tile","Destroy_AP","Gain_AP","Steal_AP","Manipulate_AP"
"345",,"Bullseye (Dark Avengers Hawkeye)","Bullseye","Dark Avengers Hawkeye","Bullseye",":bullseye:",2,4361,"Bullseye2_P2","","add_critical","tile","1900","1900","1900","1900","1900","9800","Murderous Aim",16,"black","active","118.75","118.75","118.75","118.75","118.75","612.5",,,,,,,,,,"no","","","","yes","","","","","yes","","","yes","",,"","",,"","","","","yes",,"","","","",,"",,,,,,""
"346",,"Bullseye (Dark Avengers Hawkeye)","Bullseye","Dark Avengers Hawkeye","Bullseye",":bullseye:",2,4361,"Bullseye2_P3","","damage","target","33","50","33","83","83","712","Deadly Precision",11,"green","active","3","4.54545454545455","3","7.54545454545455","7.54545454545455","64.7272727272727",,,,,,,,,,"yes","yes","","","yes","","","","yes","yes","","","yes","",,"","",,"","","","","",,"","","","",,"",,,,,,""
"347",,"Captain America (Modern)","Captain America","Modern","Captain America",":captainamerica:",2,5586,"Cap2_P1","","protect","tile","72","78","87","96","128","664","Sentinel of Liberty",19,"yellow","active","3.78947368421053","4.10526315789474","4.57894736842105","5.05263157894737","6.73684210526316","34.9473684210526","yellow",,,,,,,,,"no","","","yes","","","","","","yes","","",,"",,"","",,"","","yes","","",,"","","","",,"yes",,,,,,""
"348",,"Captain America (Modern)","Captain America","Modern","Captain America",":captainamerica:",2,5586,"Cap2_P2a","","damage","target","50","50","50","50","50","614","Star Spangled Avenger",11,"red","active","4.54545454545455","4.54545454545455","4.54545454545455","4.54545454545455","4.54545454545455","55.8181818181818",,,,,,,,,,"yes","yes","","","yes","","","","yes","yes","","",,"",,"","",,"","","","","",,"","","","",,"",,,,,,""
"349",,"Captain America (Modern)","Captain America","Modern","Captain America",":captainamerica:",2,5586,"Cap2_P2a","","cd","tile","1","1","1","1","1","1","Star Spangled Avenger",11,"red","active","0.0909090909090909","0.0909090909090909","0.0909090909090909","0.0909090909090909","0.0909090909090909","0.0909090909090909",,,,,,,"yes",,,"no","","","","yes","","","","yes","yes","","",,"",,"","",,"","","","","",,"yes","yes","","",,"",,,,"yes",,"yes"
"350",,"Captain America (Modern)","Captain America","Modern","Captain America",":captainamerica:",2,5586,"Cap2_P3","","cd","tile","1","1","1","1","1","1","Peacemaker",12,"blue","active","0.0833333333333333","0.0833333333333333","0.0833333333333333","0.0833333333333333","0.0833333333333333","0.0833333333333333",,,,,,,"yes",,,"no","","","","yes","","","","","yes","","",,"",,"","",,"","","","","",,"yes","yes","","",,"",,,,"yes",,"yes"
"351",,"Captain America (Modern)","Captain America","Modern","Captain America",":captainamerica:",2,5586,"Cap2_P3","","stun","target","2","2","2","2","2","2","Peacemaker",12,"blue","active","0.166666666666667","0.166666666666667","0.166666666666667","0.166666666666667","0.166666666666667","0.166666666666667",,,,,,,"yes",,,"no","","","yes","yes","","","","","yes","","yes",,"",,"","",,"","","","","",,"","yes","","",,"",,,,"yes",,"yes"
"352",,"Captain Marvel (Ms. Marvel)","Captain Marvel","Ms. Marvel","Captain Marvel",":msmarvel:",2,5586,"MsMarvel_P1","","damage","target","90","107","122","122","180","932","Photonic Blasts",7,"red","active","12.8571428571429","15.2857142857143","17.4285714285714","17.4285714285714","25.7142857142857","133.142857142857",,,,,,,,,,"yes","yes","","yes","yes","","yes","","","","","",,"",,"","",,"","","","","",,"","","","",,"","yes",,,,,""
"353",,"Captain Marvel (Ms. Marvel)","Captain Marvel","Ms. Marvel","Captain Marvel",":msmarvel:",2,5586,"MsMarvel_P2a","","damage","team","107","107","117","117","143","734","Sonic Boom",9,"black","active","11.8888888888889","11.8888888888889","13","13","15.8888888888889","81.5555555555556",,,,,,,,,,"yes","yes","","","yes","yes","","yes","","","","",,"","yes","","",,"","","","","",,"","","","",,"",,,,,,""
"354",,"Captain Marvel (Ms. Marvel)","Captain Marvel","Ms. Marvel","Captain Marvel",":msmarvel:",2,5586,"MsMarvel_P2b","","cd","tile","1","1","1","1","1","1","Sonic Boom",9,"black","active","0.111111111111111","0.111111111111111","0.111111111111111","0.111111111111111","0.111111111111111","0.111111111111111",,,,,,,"yes",,,"yes","yes","","","yes","","","yes","","","","",,"","yes","","",,"","","","","",,"yes","yes","","",,"",,,,,,""
"355",,"Captain Marvel (Ms. Marvel)","Captain Marvel","Ms. Marvel","Captain Marvel",":msmarvel:",2,5586,"MsMarvel_P2c","","damage","team","81","100","100","131","131","675","Sonic Boom",9,"black","active","9","11.1111111111111","11.1111111111111","14.5555555555556","14.5555555555556","75",,,,,,,"yes",,,"yes","yes","","","yes","yes","","yes","","","","",,"","yes","","",,"","","","","",,"","yes","","",,"",,,,,,""
"356",,"Captain Marvel (Ms. Marvel)","Captain Marvel","Ms. Marvel","Captain Marvel",":msmarvel:",2,5586,"MsMarvel_P3","","convert","tile","5","6","7","8","9","9","Strategic Command",8,"yellow","active","0.625","0.75","0.875","1","1.125","1.125","yellow","basic","tu",,,,,,,"no","","","","yes","","","yes","","","","","yes","",,"yes","",,"","","","","",,"","","","",,"",,,,,,""
"357",,"Daken (Dark Avengers Wolverine)","Daken","Dark Avengers Wolverine","Daken",":daken:",2,3920,"Daken2_P1","","heal","self","22.8","30.4","30.4","38","38","196","Healing & Heat",0,"black","passive","Inf","Inf","Inf","Inf","Inf","Inf",,,,,,,,,,"no","","","yes","","","","","","","yes","",,"","yes","","",,"","","","","",,"","","","",,"",,,,,,""
"358",,"Daken (Dark Avengers Wolverine)","Daken","Dark Avengers Wolverine","Daken",":daken:",2,3920,"Daken2_P2","","strike","tile","5","6","7","8","9","46","Pheromone Rage",0,"purple","passive","Inf","Inf","Inf","Inf","Inf","Inf",,,,,,,,,,"no","","","","yes","","","","","","","",,"",,"","",,"yes","","","","",,"","","","",,"yes",,,,,,""
"359",,"Daken (Dark Avengers Wolverine)","Daken","Dark Avengers Wolverine","Daken",":daken:",2,3920,"Daken2_P3_min","(min)","damage","target","100","100","100","100","100","515","Chemical Reaction",5,"blue","active","20","20","20","20","20","103",,,,,,,,,,"yes","yes","yes","","yes","","yes","","","","","",,"",,"","",,"","","","","",,"","","","",,"",,,,,,""
"360",,"Daken (Dark Avengers Wolverine)","Daken","Dark Avengers Wolverine","Daken",":daken:",2,3920,"Daken2_P3_max","(max)","damage","target","200","208","274","262","316","2007","Chemical Reaction",5,"blue","active","40","41.6","54.8","52.4","63.2","401.4",,,,,,,,,,"yes","yes","yes","","yes","","yes","","","","","",,"",,"","",,"","","","","",,"","","","",,"",,,,,,""
"361",,"Hawkeye (Modern)","Hawkeye","Modern","Hawkeye",":hawkeye:",2,4361,"Hawkeye2_P1","","cd","tile","1","1","1","1","1","1","Electric Arrow",9,"blue","active","0.111111111111111","0.111111111111111","0.111111111111111","0.111111111111111","0.111111111111111","0.111111111111111",,,,,,,"yes",,,"no","","","yes","","","","yes","","","","",,"",,"","",,"","","","","",,"yes","yes","","",,"",,,"yes",,,"yes"
"362",,"Hawkeye (Modern)","Hawkeye","Modern","Hawkeye",":hawkeye:",2,4361,"Hawkeye2_P2","","cd","tile","1","1","1","1","1","1","Blast Arrow",9,"red","active","0.111111111111111","0.111111111111111","0.111111111111111","0.111111111111111","0.111111111111111","0.111111111111111",,,,,,,"yes",,,"no","","","","","","","yes","","","","",,"",,"","",,"","","","","",,"yes","yes","","",,"",,,,,,""
"363",,"Hawkeye (Modern)","Hawkeye","Modern","Hawkeye",":hawkeye:",2,4361,"Hawkeye2_P2","","damage","team","200","221","221","238","238","1335","Blast Arrow",9,"red","active","22.2222222222222","24.5555555555556","24.5555555555556","26.4444444444444","26.4444444444444","148.333333333333",,,,,,,"yes",,,"no","","","","","yes","","yes","","","","",,"",,"","",,"","","","","",,"","yes","","",,"",,,,,,""
"364",,"Hawkeye (Modern)","Hawkeye","Modern","Hawkeye",":hawkeye:",2,4361,"Hawkeye2_P3","","cd","tile","3","3","3","4","4","4","Speed Shot",0,"purple","passive","Inf","Inf","Inf","Inf","Inf","Inf",,,,,,,"yes",,,"no","","","","","","","","","","","",,"",,"","",,"","","","","",,"yes","yes","","",,"",,,,,,""
"365",,"Hawkeye (Modern)","Hawkeye","Modern","Hawkeye",":hawkeye:",2,4361,"Hawkeye2_P3","","damage","target","462","507","549","732","732","3788","Speed Shot",0,"purple","passive","Inf","Inf","Inf","Inf","Inf","Inf",,,,,,,"yes",,,"no","","","","","","","","","","","",,"",,"","",,"","","","","",,"","yes","","",,"",,,,,,""
"366",,"Human Torch (Johnny Storm)","Human Torch","Johnny Storm","Human Torch",":humantorch:",2,4361,"Torch2_P1","","damage","target","177","196","214","249","320","1654","Fireball",8,"red","active","22.125","24.5","26.75","31.125","40","206.75",,,,,,,,,,"yes","yes","","","yes","","","yes","","","","",,"",,"","",,"","","","","",,"","","","",,"",,,,"yes",,"yes"
"367",,"Human Torch (Johnny Storm)","Human Torch","Johnny Storm","Human Torch",":humantorch:",2,4361,"Torch2_P2","","attack","tile","112","136","152","176","96","880","Inferno",10,"black","active","11.2","13.6","15.2","17.6","9.6","88",,,,,,,,,,"no","yes","","","yes","","","","yes","","","",,"",,"","",,"","yes","","","",,"","","","",,"yes",,,,,,""
"368",,"Human Torch (Johnny Storm)","Human Torch","Johnny Storm","Human Torch",":humantorch:",2,4361,"Torch2_P3","","cd","tile","1","1","1","1","1","1","Flame Jet",5,"green","active","0.2","0.2","0.2","0.2","0.2","0.2",,,,,,"yes",,,,"no","","","","","","yes","","","","","",,"",,"","",,"","","","","",,"yes","yes","","",,"",,,,,,""
"369",,"Human Torch (Johnny Storm)","Human Torch","Johnny Storm","Human Torch",":humantorch:",2,4361,"Torch2_P3_min","(min)","damage","target","14","15","17","20","25","133","Flame Jet",5,"green","active","2.8","3","3.4","4","5","26.6",,,,,,"yes",,,,"no","yes","yes","","yes","","yes","","","","","",,"",,"","",,"","","","","",,"","yes","","",,"",,,,,,""
"370",,"Human Torch (Johnny Storm)","Human Torch","Johnny Storm","Human Torch",":humantorch:",2,4361,"Torch2_P3_max","(max)","damage","target","126","139","151","176","227","1199","Flame Jet",5,"green","active","25.2","27.8","30.2","35.2","45.4","239.8",,,,,,"yes",,,,"no","yes","yes","","yes","","yes","","","","","",,"",,"","",,"","","","","",,"","yes","","",,"",,,,,,""
"371",,"Magneto (Marvel NOW!)","Magneto","Marvel NOW!","Magneto",":magneto:",2,4998,"Magneto2_P1","","cd","tile","1","1","1","1","1","1","Iron Hammer",13,"blue","active","0.0769230769230769","0.0769230769230769","0.0769230769230769","0.0769230769230769","0.0769230769230769","0.0769230769230769",,,,,,,"yes",,,"no","","","","","","","","","yes","","","yes","",,"","",,"","","","","",,"yes","yes","","",,"",,,,,,""
"372",,"Magneto (Marvel NOW!)","Magneto","Marvel NOW!","Magneto",":magneto:",2,4998,"Magneto2_P2","","convert","tile","4","5","6","7","8","8","Polarity Shift",9,"purple","active","0.444444444444444","0.555555555555556","0.666666666666667","0.777777777777778","0.888888888888889","0.888888888888889","purple","basic","blue,red",,,,,,,"no","","","","yes","","","yes","","","","","yes","",,"yes","",,"","","","","",,"","","","",,"",,,,,,""
"373",,"Magneto (Marvel NOW!)","Magneto","Marvel NOW!","Magneto",":magneto:",2,4998,"Magneto2_P3","","cd","tile","1","1","1","1","1","1","Magnetic Flux",14,"red","active","0.0714285714285714","0.0714285714285714","0.0714285714285714","0.0714285714285714","0.0714285714285714","0.0714285714285714",,,,,,,"yes",,,"no","","","","yes","","","","","yes","","","yes","",,"","",,"","","","","",,"yes","yes","","",,"",,,,"yes",,"yes"
"374",,"Magneto (Marvel NOW!)","Magneto","Marvel NOW!","Magneto",":magneto:",2,4998,"Magneto2_P3","","damage","target","347","361","378","396","413","2131","Magnetic Flux",14,"red","active","24.7857142857143","25.7857142857143","27","28.2857142857143","29.5","152.214285714286",,,,,,,"yes",,,"no","","","","yes","","","","","yes","","","yes","",,"","",,"","","","","",,"","yes","","",,"",,,,"yes",,"yes"
"375",,"Moonstone (Dark Avengers Ms. Marvel)","Moonstone","Dark Avengers Ms. Marvel","Moonstone",":moonstone:",2,5586,"Moonstone_P1","","damage","target","75","86","98","109","120","1069","Gravity Warp",8,"purple","active","9.375","10.75","12.25","13.625","15","133.625",,,,,,,,,,"no","","","","","","","yes","","","","",,"",,"","",,"","","","","",,"","","","",,"",,,,,,""
"376",,"Moonstone (Dark Avengers Ms. Marvel)","Moonstone","Dark Avengers Ms. Marvel","Moonstone",":moonstone:",2,5586,"Moonstone_P1","","swap","tile","2","2","2","2","2","2","Gravity Warp",8,"purple","active","0.25","0.25","0.25","0.25","0.25","0.25",,,,,,,,,,"no","","","","","","","yes","","","","",,"yes",,"","",,"","","","","",,"","","","",,"",,,,,,""
"377",,"Moonstone (Dark Avengers Ms. Marvel)","Moonstone","Dark Avengers Ms. Marvel","Moonstone",":moonstone:",2,5586,"Moonstone_P2_min","(min)","damage","target","25","25","25","25","25","392","Photon Blast",11,"red","active","2.27272727272727","2.27272727272727","2.27272727272727","2.27272727272727","2.27272727272727","35.6363636363636",,,,,,,,,,"yes","yes","yes","","yes","","","","yes","yes","","",,"",,"","",,"","","","","",,"","","","",,"",,,,,,""
"378",,"Moonstone (Dark Avengers Ms. Marvel)","Moonstone","Dark Avengers Ms. Marvel","Moonstone",":moonstone:",2,5586,"Moonstone_P2_max","(max)","damage","target","38","39","41","43","48","592","Photon Blast",11,"red","active","3.45454545454545","3.54545454545455","3.72727272727273","3.90909090909091","4.36363636363636","53.8181818181818",,,,,,,,,,"yes","yes","yes","","yes","","","","yes","yes","","",,"",,"","",,"","","","","",,"","","","",,"",,,,,,""
"379",,"Moonstone (Dark Avengers Ms. Marvel)","Moonstone","Dark Avengers Ms. Marvel","Moonstone",":moonstone:",2,5586,"Moonstone_P3","","steal_special","tile","1","1","2","2","3","3","Control Shift",9,"black","active","0.111111111111111","0.111111111111111","0.222222222222222","0.222222222222222","0.333333333333333","0.333333333333333",,,,,,,,,,"no","","","yes","yes","","","yes","","","","",,"",,"","",,"","","","","",,"","","","",,"",,"yes",,,,""
"380",,"Spider-Man (Bag-Man)","Spider-Man","Bag-Man","Spider-Man",":spiderman:",2,4998,"SpiderMan2_P1","","swap","tile","2","2","2","2","4","4","Switcheroo",18,"purple","active","0.111111111111111","0.111111111111111","0.111111111111111","0.111111111111111","0.222222222222222","0.222222222222222",,,,,,,,,,"no","","","","","","","","","yes","","",,"yes",,"","",,"","","","","",,"","","","",,"",,,,,,""
"381",,"Spider-Man (Bag-Man)","Spider-Man","Bag-Man","Spider-Man",":spiderman:",2,4998,"SpiderMan2_P1","","add_web","tile","2","2","2","2","4","4","Switcheroo",18,"purple","active","0.111111111111111","0.111111111111111","0.111111111111111","0.111111111111111","0.222222222222222","0.222222222222222",,,,,,,,,,"no","","","","","","","","","yes","","",,"",,"","",,"","","","","",,"","","yes","",,"",,,,,,""
"382",,"Spider-Man (Bag-Man)","Spider-Man","Bag-Man","Spider-Man",":spiderman:",2,4998,"SpiderMan2_P2","","lock_tile","tile","1","2","3","4","5","5","Web-Slinger",17,"blue","active","0.0588235294117647","0.117647058823529","0.176470588235294","0.235294117647059","0.294117647058824","0.294117647058824",,,,,,,,,,"no","","","yes","","","","","","yes","","",,"",,"","",,"","","","","",,"","","","yes",,"",,,,,,""
"383",,"Spider-Man (Bag-Man)","Spider-Man","Bag-Man","Spider-Man",":spiderman:",2,4998,"SpiderMan2_P3_min","(min)","manipulate_cd","tile","1","1","1","1","2","2","Snarky Remark",7,"yellow","active","0.142857142857143","0.142857142857143","0.142857142857143","0.142857142857143","0.285714285714286","0.285714285714286",,,,,,,,,,"no","","","","","","yes","","","","","",,"",,"","","yes","","","","","",,"","","","",,"",,,,,,""
"384",,"Storm (Classic)","Storm","Classic","Storm",":storm:",2,2940,"Storm2_P1","","AP","NA","NA","NA","NA","NA","NA","NA","Lightning Storm",12,"green","active","","","","","","",,,,,,,,,,"yes","yes","","","yes","","","","","yes","","","yes","",,"","",,"","","","","",,"","","","",,"",,,,"yes",,"yes"
"385",,"Storm (Classic)","Storm","Classic","Storm",":storm:",2,2940,"Storm2_P2","","damage","team","125","156","156","168","168","1838","Wind Storm",11,"blue","active","11.3636363636364","14.1818181818182","14.1818181818182","15.2727272727273","15.2727272727273","167.090909090909",,,,,,,,,,"yes","yes","","","yes","yes","","","yes","yes","","",,"",,"","",,"","","","","",,"","","","",,"",,,,,,""
"386",,"Storm (Classic)","Storm","Classic","Storm",":storm:",2,2940,"Storm2_P2","","stun","team","2","2","3","3","4","4","Wind Storm",11,"blue","active","0.181818181818182","0.181818181818182","0.272727272727273","0.272727272727273","0.363636363636364","0.363636363636364",,,,,,,,,,"","","","yes","","","","","yes","yes","","yes",,"",,"","",,"","","","","",,"","","","",,"",,,,,,""
"387",,"Storm (Classic)","Storm","Classic","Storm",":storm:",2,2940,"Storm2_P3_min","(min)","damage","team","19","23","27","30","34","NA","Raging Tempest",0,"yellow","passive","Inf","Inf","Inf","Inf","Inf","Inf",,,,,,,,"yes",,"yes","yes","yes","yes","yes","yes","","","","","","",,"",,"","",,"","","","","",,"","","","",,"",,,,,,""
"388",,"Storm (Classic)","Storm","Classic","Storm",":storm:",2,2940,"Storm2_P3_max","(max)","damage","team","125","150","175","200","225","NA","Raging Tempest",0,"yellow","passive","Inf","Inf","Inf","Inf","Inf","Inf",,,,,,,,"yes",,"yes","yes","yes","yes","yes","yes","","","","","","",,"",,"","",,"","","","","",,"","","","",,"",,,,,,""
"389",,"Thor (Marvel NOW!)","Thor","Marvel NOW!","Thor",":thor:",2,5880,"Thor2_P1a","","damage","target","44","62","79","97","114","1115","Mjolnir's Might",8,"red","active","5.5","7.75","9.875","12.125","14.25","139.375","red","basic","yellow",,,,,,,"yes","yes","","","yes","","","yes","","","","",,"",,"","",,"","","","","",,"","","","",,"",,,,,,""
"390",,"Thor (Marvel NOW!)","Thor","Marvel NOW!","Thor",":thor:",2,5880,"Thor2_P1b","","convert","tile","3","3","3","3","3","3","Mjolnir's Might",8,"red","active","0.375","0.375","0.375","0.375","0.375","0.375","red","basic","yellow",,,,,,,"","","","","yes","","","yes","","","","",,"",,"yes","",,"","","","","",,"","","","",,"",,,,,,""
"391",,"Thor (Marvel NOW!)","Thor","Marvel NOW!","Thor",":thor:",2,5880,"Thor2_P2a","","damage","target","81","81","81","81","81","796","Thunder Strike",12,"yellow","active","6.75","6.75","6.75","6.75","6.75","66.3333333333333","yellow","basic","green",,,,,,,"yes","yes","","","yes","","","","","yes","","",,"",,"","",,"","","","","",,"","","","",,"",,,,,,""
"392",,"Thor (Marvel NOW!)","Thor","Marvel NOW!","Thor",":thor:",2,5880,"Thor2_P2b","","convert","tile","4","5","6","7","9","9","Thunder Strike",12,"yellow","active","0.333333333333333","0.416666666666667","0.5","0.583333333333333","0.75","0.75","yellow","basic","green",,,,,,,"","","","","yes","","","","","yes","","","yes","",,"yes","",,"","","","","",,"","","","",,"",,,,,,""
"393",,"Thor (Marvel NOW!)","Thor","Marvel NOW!","Thor",":thor:",2,5880,"Thor2_P3a","","damage","target","125","150","175","200","225","2205","Call The Storm",14,"green","active","8.92857142857143","10.7142857142857","12.5","14.2857142857143","16.0714285714286","157.5",,,,,,,,,,"yes","yes","","","yes","","","","","yes","","",,"",,"","",,"","","","","",,"","","","",,"",,,,,,""
"394",,"Thor (Marvel NOW!)","Thor","Marvel NOW!","Thor",":thor:",2,5880,"Thor2_P3b","","damage","team","62.5","75","87.5","100","112.5","1102.5","Call The Storm",14,"green","active","4.46428571428571","5.35714285714286","6.25","7.14285714285714","8.03571428571429","78.75",,,,,,,,,,"yes","yes","","","yes","yes","","","","yes","","",,"",,"","",,"","","","","",,"","","","",,"",,,,,,""
"395",,"Wolverine (Astonishing X-Men)","Wolverine","Astonishing X-Men","Wolverine",":wolverine:",2,4998,"Wolverine2_P1","","damage","target","33","46","46","56","56","520","Feral Claws",6,"green","active","5.5","7.66666666666667","7.66666666666667","9.33333333333333","9.33333333333333","86.6666666666667",,,,,,,,,,"yes","yes","","","yes","","yes","","","","","",,"",,"","",,"","","","","",,"","","","",,"",,,,,,""
"396",,"Wolverine (Astonishing X-Men)","Wolverine","Astonishing X-Men","Wolverine",":wolverine:",2,4998,"Wolverine2_P2","","damage","target","180","216","252","288","324","2884","Adamantium Slash",12,"red","active","15","18","21","24","27","240.333333333333",,,,,,,,,,"yes","yes","","","yes","","","","","yes","","",,"",,"","",,"","","","","",,"","","","",,"",,,,,,""
"397",,"Wolverine (Astonishing X-Men)","Wolverine","Astonishing X-Men","Wolverine",":wolverine:",2,4998,"Wolverine2_P3","","heal","self","35","42","49","56","63","562","Healing Factor",0,"yellow","passive","Inf","Inf","Inf","Inf","Inf","Inf",,,,,,,,,,"no","","","yes","","","","","","","yes","",,"",,"","",,"","","","","",,"","","","",,"",,,,,,""
"398",,"Black Widow (Modern)","Black Widow","Modern","Black Widow",":blackwidow:",1,1540,"BW1_P1","","AP","NA","NA","NA","NA","NA","NA","NA","Aggressive Recon",10,"purple","active","","","","","","",,,,,,,,,,"no","","","yes","yes","","","","yes","","","",,"",,"","",,"","","","","",,"","","","",,"",,,"yes","yes","yes","yes"
"399",,"Black Widow (Modern)","Black Widow","Modern","Black Widow",":blackwidow:",1,1540,"BW1_P2","","stun","target","2","3","4","5","5","5","Widow's Sting",9,"blue","active","0.222222222222222","0.333333333333333","0.444444444444444","0.555555555555556","0.555555555555556","0.555555555555556",,,,,,,,,,"no","","","yes","","","","yes","","","","yes",,"",,"","",,"","","","","",,"","","","",,"",,,,,,""
"400",,"Black Widow (Modern)","Black Widow","Modern","Black Widow",":blackwidow:",1,1540,"BW1_P2","","stun","team","0","0","0","0","1","1","Widow's Sting",9,"blue","active","0","0","0","0","0.111111111111111","0.111111111111111",,,,,,,,,,"no","","","yes","","","","yes","","","","yes",,"",,"","",,"","","","","",,"","","","",,"",,,,,,""
"401",,"Hawkeye (Classic)","Hawkeye","Classic","Hawkeye",":hawkeye:",1,1320,"Hawkeye1_P1","","add_critical","tile","1","1","1","1","1","1","Take Aim",8,"purple","active","0.125","0.125","0.125","0.125","0.125","0.125",,,,,,,,,,"no","","","","yes","","","yes","","","","","yes","",,"","",,"","","","","yes",,"","","","",,"",,,,,,""
"402",,"Hawkeye (Classic)","Hawkeye","Classic","Hawkeye",":hawkeye:",1,1320,"Hawkeye1_P2","","destroy_tile","tile","8","8","8","8","8","8","Arrow Stab",7,"red","active","1.14285714285714","1.14285714285714","1.14285714285714","1.14285714285714","1.14285714285714","1.14285714285714",,,,,,,,,,"no","","","","","","yes","","","","","","yes","",,"","",,"","","","","",,"","","","",,"",,,,,,""
"403",,"Iron Man (Model 35)","Iron Man","Model 35","Iron Man",":ironman:",1,2700,"IronMan1_P1","","damage","target","63","66","69","76","88","945","Repulsor Blast",10,"red","active","6.3","6.6","6.9","7.6","8.8","94.5",,,,,,,,,,"yes","yes","","","yes","","","","yes","","","",,"",,"","",,"","","","","",,"","","","",,"",,,,,,""
"404",,"Iron Man (Model 35)","Iron Man","Model 35","Iron Man",":ironman:",1,2700,"IronMan1_P2a","","damage","target","25","28","30","30","30","324","Armored Assault",8,"yellow","active","3.125","3.5","3.75","3.75","3.75","40.5",,,,,,,,,,"yes","yes","","","yes","","","yes","","","","",,"",,"","",,"","","","","",,"","","","",,"",,,,,,""
"405",,"Iron Man (Model 35)","Iron Man","Model 35","Iron Man",":ironman:",1,2700,"IronMan1_P2b","","protect","tile","8","8","8","12","16","484","Armored Assault",8,"yellow","active","1","1","1","1.5","2","60.5",,,,,,,,,,"no","","","yes","","","","yes","","","","",,"",,"","",,"","","yes","","",,"","","","",,"yes",,,,,,""
"406",,"Iron Man (Model 35)","Iron Man","Model 35","Iron Man",":ironman:",1,2700,"IronMan1_P3","","damage","target","125","131","138","138","138","1485","Ultra-Freon Beam",19,"blue","active","6.57894736842105","6.89473684210526","7.26315789473684","7.26315789473684","7.26315789473684","78.1578947368421",,,,,,,,,,"yes","yes","","","yes","","","","","yes","","",,"",,"","",,"","","","","",,"","","","",,"",,,,,,""
"407",,"Iron Man (Model 35)","Iron Man","Model 35","Iron Man",":ironman:",1,2700,"IronMan1_P3","","stun","target","1","1","1","2","3","3","Ultra-Freon Beam",19,"blue","active","0.0526315789473684","0.0526315789473684","0.0526315789473684","0.105263157894737","0.157894736842105","0.157894736842105",,,,,,,,,,"","","","yes","","","","","","yes","","yes",,"",,"","",,"","","","","",,"","","","",,"",,,,,,""
"408",,"Juggernaut (Classic)","Juggernaut","Classic","Juggernaut",":juggernaut:",1,3520,"Jugg_P1","","damage","target","NA","NA","NA","NA","NA","NA","Unstoppable Crash",10,"green","active","","","","","","",,,,,,,,,,"yes","yes","","","yes","","","","yes","","","","yes","",,"","",,"","","","","",,"","","","",,"",,,,,,""
"409",,"Juggernaut (Classic)","Juggernaut","Classic","Juggernaut",":juggernaut:",1,3520,"Jugg_P1","","destroy_tile","tile","16","16","16","16","16","16","Unstoppable Crash",10,"green","active","1.6","1.6","1.6","1.6","1.6","1.6",,,,,,,,,,"","","","","","","","","yes","","","","yes","",,"","",,"","","","","",,"","","","",,"",,,,,,""
"410",,"Juggernaut (Classic)","Juggernaut","Classic","Juggernaut",":juggernaut:",1,3520,"Jugg_P2","","damage","target","125","125","125","125","125","1100","Headbutt",10,"red","active","12.5","12.5","12.5","12.5","12.5","110",,,,,,,,,,"yes","yes","","","yes","","","","yes","","","",,"","yes","","",,"","","","","",,"","","","",,"",,,,,,""
"411",,"Spider-Man (Original)","Spider-Man","Original","Spider-Man",":spiderman:",1,2754,"SpiderMan1_P1_min","(min)","damage","target","41","41","44","44","44","480","Web Swing",9,"red","active","4.55555555555556","4.55555555555556","4.88888888888889","4.88888888888889","4.88888888888889","53.3333333333333",,,,,,,,,,"yes","yes","yes","","yes","","","yes","","","","",,"",,"","",,"","","","","",,"","","","",,"",,,,,,""
"412",,"Spider-Man (Original)","Spider-Man","Original","Spider-Man",":spiderman:",1,2754,"SpiderMan1_P1_min","(min)","damage","target","41","41","44","44","44","480","Web Swing",9,"red","active","4.55555555555556","4.55555555555556","4.88888888888889","4.88888888888889","4.88888888888889","53.3333333333333",,,,,,,,,,"yes","yes","yes","","yes","","","yes","","","","",,"",,"","",,"","","","","",,"","","","",,"",,,,,,""
"413",,"Spider-Man (Original)","Spider-Man","Original","Spider-Man",":spiderman:",1,2754,"SpiderMan1_P1_max","(max)","add_web","tile","1","1","1","1","1","1","Web Swing",9,"red","active","0.111111111111111","0.111111111111111","0.111111111111111","0.111111111111111","0.111111111111111","0.111111111111111",,,,,,,,,,"","","","","","","","yes","","","","",,"",,"","",,"","","","","",,"","","yes","",,"",,,,,,""
